Run,BSH enzyme,Inhibitor,Replicate,Sample ID,TUDCA,TCDCA,TDCA,TCA,TLCA,GUDCA,GCDCA,GDCA,GCA,GLCA
Run 3,F,II,CV (%),F-II-3,30.7246303230484,26.1787636167719,69.8997205060388,46.5372563336154,87.3565642045307,91.9560696012982,65.3677183130005,32.1726861209176,4.8579214527591,38.1724593015235
Run 3,F,III,Average,F-III-1,0.0138763333333333,0.00529866666666667,0.00567566666666667,0.00950333333333333,0.000955666666666667,1.10880966666667,0.00550066666666667,0.010233,0.00336033333333333,0.000329333333333333
Run 3,F,III,SD,F-III-2,0.00258615396551198,0.000612304934924857,0.000732307540131421,0.00389014348492872,0.000539344355058374,1.3924749149713,0.00300906452794441,0.000435232121976308,0.000223504660652375,0.00013192548401781
Run 3,F,III,CV (%),F-III-3,18.6371565411995,11.5558304276206,12.9025819016519,40.9345158007231,56.4364515233736,125.582862129746,54.7036334010012,4.25322116658173,6.65126457650159,40.0583453495375
Run 2,F,IV,Average,F-IV-1,8.92612,0.317,4.22788666666667,3.88249,0.0127566666666667,89.6781233333333,0.0248666666666667,0.0183033333333333,0.0235633333333333,0.0191866666666667
Run 2,F,IV,SD,F-IV-2,6.14294715083078,0.321890053123734,2.36508238867768,0.735913793049159,0.00412553430882999,78.0301965598987,0.0121812820890633,0.0196343610370527,0.0121723635064573,0.0153340938217207
Run 2,F,IV,CV (%),F-IV-3,68.8199032819498,101.542603509064,55.9400611971074,18.9546861176502,32.3402219140056,87.0114066391206,48.9863890981097,107.272050830738,51.6580711831546,79.9205723856185
Run 2,F,V,Average,F-V-1,4.35928666666667,0.07661,1.10989,0.49318,0.00428,0.0272533333333333,0.00795333333333333,0.00556666666666667,0.00816333333333333,0.00481666666666667
Run 2,F,V,SD,F-V-2,1.4983116362871,0.0100182184044869,0.304735012264754,0.0497656146350068,0.00228541024763608,0.0222953231269101,0.00144970111862181,0.0018393024039927,0.00793942903068812,0.00138954428980631
Run 2,F,V,CV (%),F-V-3,34.3705691058116,13.0769069370668,27.4563256056685,10.0907609057559,53.3974356924318,81.8076924911086,18.2275916004419,33.041360550767,97.2571951493033,28.8486703766016
Run 2,F,VII,Average,F-VII-1,20.45847,0.474746666666667,4.24025,0.811,0.01297,0.0126733333333333,0.01706,0.0432033333333333,0.0292933333333333,0.00680666666666667
Run 2,F,VII,SD,F-VII-2,6.75705573141883,0.307111601919129,1.41444277109397,0.254066090023836,0.00528045452589074,0.00400697308867097,0.00662210691547637,0.0252873967290691,0.013238603904239,0.00467196247131046
Run 2,F,VII,CV (%),F-VII-3,33.0281576844155,64.6895751950083,33.3575324826123,31.3275080177356,40.7128336614552,31.6173573540582,38.8165704306938,58.5311242860947,45.1932313526594,68.6380382660694
Run 3,F,VIII,Average,F-VIII-1,0.00922,0.004629,0.00371333333333333,0.00522333333333333,0.000562,0.188364666666667,0.00612933333333333,0.00462433333333333,0.002983,0.000792666666666667
Run 3,F,VIII,SD,F-VIII-2,0.00488485199366368,0.00130007845917083,0.00134313302890419,0.0010899139109734,0.000497114674899062,0.234059652768975,0.00295962165374788,0.00344766592542452,0.000874783973332845,0.000202435998116277
Run 3,F,VIII,CV (%),F-VIII-3,52.9810411460269,28.0855143480413,36.170548354691,20.8662522841111,88.4545684873776,124.258788503669,48.2861918710226,74.5548747659019,29.3256444295288,25.5386036311535
Run 2,F,IX,Average,F-IX-1,6.6471,0.0905766666666667,1.21536333333333,0.290243333333333,0.00996333333333333,0.00957,0.00641666666666667,0.01177,0.00257666666666667,0.00637333333333333
Run 2,F,IX,SD,F-IX-2,0.696877056086653,0.0131066446252782,0.0450397394900696,0.0622484171150828,0.00603272188430176,0.00343786270813714,0.00291997146104775,0.005442453490844,0.000583980593284857,0.00232000718389692
Run 2,F,IX,CV (%),F-IX-3,10.4839261645929,14.4702218657618,3.70586624219943,21.4469756807792,60.5492326962372,35.9233302835647,45.5060487436013,46.240046651181,22.6641886139013,36.4017863582153
Run 2,F,X,Average,F-X-1,4.63754333333333,0.114986666666667,0.846216666666667,0.27886,0.0163,0.00901,0.0117533333333333,0.03588,0.00945,0.00736
Run 2,F,X,SD,F-X-2,1.1666088150847,0.0338512885032953,0.228601675919783,0.0396587796080515,0.0040859270673863,0.00276571871310153,0.00398449913205328,0.0141499010597248,0.00506165980682226,0.00452759317960437
Run 2,F,X,CV (%),F-X-3,25.1557501727143,29.4393163004075,27.014556073478,14.2217527103391,25.0670372232288,30.6961011443011,33.9010136022685,39.4367365098239,53.5625376383308,61.5162116794072
Run 4,F,XI,Average,F-XI-1,0.396774,0.157317,0.219105333333333,0.127657,0.011945,0.961078,0.0244616666666667,0.0243943333333333,0.046886,0.00840233333333333
Run 4,F,XI,SD,F-XI-2,0.177948159091349,0.0516873156296591,0.0660918104558601,0.0492133881885814,0.00322920748791402,0.32762246325153,0.00424293487262453,0.00957369757895732,0.0282625094604142,0.000959885583459473
Run 4,F,XI,CV (%),F-XI-3,44.8487449004595,32.8555182400243,30.1644005877813,38.5512648648969,27.0339680863459,34.0890607475699,17.3452403323207,39.2455798981621,60.2792079947409,11.4240359835697
Run 4,F,XII,Average,F-XII-1,0.074997,0.041749,0.06517,0.016788,0.00712233333333333,0.099765,0.006367,0.00794233333333333,0.00506433333333333,0.00499733333333333
Run 4,F,XII,SD,F-XII-2,0.00644041085645939,0.00919589886851742,0.0160284042873893,0.0019831951492478,0.00144952727926498,0.0830903334991502,0.00173366202011811,0.00248643868481274,0.000477673877591536,0.0012353806430948
Run 4,F,XII,CV (%),F-XII-3,8.58755797759829,22.026632658309,24.5947587653664,11.8131710105301,20.3518595862542,83.286055730116,27.2288679145298,31.3061487154834,9.43211763821898,24.7207972871158
